place_id,date_published,comment,checkin_rating,accuracy_rating,value_rating,communication_rating,cleanliness_rating,location_rating,place_id
13,Tue May 05 2020 21:41:59 GMT-0700 (Pacific Daylight Time),Eos non provident. Eaque architecto cupiditate soluta. Assumenda voluptatem inventore.,3.1,3.3,3.4,3.5,3.7,3.9,13
13,Sat Jan 18 2020 06:06:39 GMT-0800 (Pacific Standard Time),Qui doloribus voluptatem quaerat consequatur exercitationem quaerat recusandae quasi quaerat. Esse et animi. Eveniet qui voluptatem molestiae ab rem. Illo ratione rerum et corrupti veritatis iusto consequuntur voluptatem.,1.2,1.4,1.6,1.7,1.8,1.9,13
13,Thu Mar 05 2020 20:03:35 GMT-0800 (Pacific Standard Time),Cumque voluptas ipsam exercitationem voluptatem deleniti molestiae dolorem modi possimus. Ut et est placeat saepe. Non ut fuga ut voluptatum suscipit veniam culpa neque reprehenderit. Nesciunt vel eligendi maiores hic natus quia ut quo dicta.,2.1,2.2,2.3,2.5,2.7,2.8,13
13,Fri Feb 21 2020 03:31:24 GMT-0800 (Pacific Standard Time),Eveniet est esse nulla. Eum maiores rem non ut ea modi voluptatem qui. Facere et tempore nulla ullam consequatur dolore sunt quaerat. Omnis illo consectetur aspernatur. Enim nisi consectetur. Aut architecto mollitia dolor libero.,3.1,3.3,3.4,3.5,3.7,3.9,13
13,Fri May 01 2020 18:07:52 GMT-0700 (Pacific Daylight Time),Dolor repellendus id qui qui eaque aut repudiandae distinctio. Molestiae architecto repudiandae debitis aut accusantium sit. Ut dolores alias ratione.,1.2,1.4,1.6,1.7,1.8,1.9,13
13,Mon Feb 03 2020 17:51:55 GMT-0800 (Pacific Standard Time),Dolorum quis maxime doloribus consequatur fuga eveniet deserunt. Dolor enim consectetur aut omnis rerum dignissimos et. Maiores dolores reprehenderit recusandae sed enim aut eligendi deserunt. Quo corrupti porro et sunt cupiditate corrupti. Laborum id beatae labore laborum est id dolor id at.,2.1,2.2,2.3,2.5,2.7,2.8,13
13,Wed Feb 05 2020 21:31:40 GMT-0800 (Pacific Standard Time),Distinctio delectus in et eveniet velit. Ab eos quia aliquam fuga aliquam exercitationem cupiditate. Reiciendis iure inventore assumenda delectus repellat quis vitae. Nihil quae hic et quo provident. In ut numquam ad non tempora.,3.1,3.3,3.4,3.5,3.7,3.9,13
13,Tue Mar 10 2020 05:22:02 GMT-0700 (Pacific Daylight Time),Qui eius voluptas consectetur tempora nisi quis accusamus incidunt. Aut iste libero. Facere dolorum ea. Animi mollitia minus voluptatem distinctio necessitatibus ipsam unde soluta repudiandae. Est qui suscipit repellat facere ut sit inventore voluptate quae. Est error quia vel.,1.2,1.4,1.6,1.7,1.8,1.9,13
13,Sun Feb 16 2020 14:40:32 GMT-0800 (Pacific Standard Time),Dolor laboriosam ducimus omnis nam id esse enim soluta vitae. Et iusto aut sit corporis qui. Harum dolores est inventore doloribus qui illo. Aspernatur expedita sapiente corporis. Consequatur sunt et.,2.1,2.2,2.3,2.5,2.7,2.8,13
14,Sat May 16 2020 10:17:13 GMT-0700 (Pacific Daylight Time),Hic iusto dolores nisi eius excepturi rem dolores aliquid omnis. Officiis natus magni in. Reiciendis quia sequi non aliquam aperiam ea iure. Voluptate dolor modi necessitatibus officiis delectus. Molestiae quo est doloremque. Nesciunt perferendis aut ducimus.,3.1,3.3,3.4,3.5,3.7,3.9,14
14,Sun Mar 01 2020 01:43:24 GMT-0800 (Pacific Standard Time),Dicta rerum in iste ea minima. Est temporibus vel omnis sit.,1.2,1.4,1.6,1.7,1.8,1.9,14
14,Mon Mar 16 2020 20:20:49 GMT-0700 (Pacific Daylight Time),Natus error in eum vel sed doloremque. Suscipit sunt et nemo consequatur sunt. Labore ut sit commodi amet officia iusto facilis totam.,2.1,2.2,2.3,2.5,2.7,2.8,14
14,Thu May 14 2020 13:55:04 GMT-0700 (Pacific Daylight Time),Dicta iusto doloribus velit id eius cum et aut. Fuga quis nihil tenetur magni atque quaerat distinctio. Tempore tenetur tempora. Quis quae ut.,3.1,3.3,3.4,3.5,3.7,3.9,14
14,Mon Mar 23 2020 02:50:48 GMT-0700 (Pacific Daylight Time),Ut totam nulla nihil. Qui sed vel. Voluptatem vitae repellat. Omnis ut omnis quo explicabo consectetur facere nihil. Atque quibusdam autem culpa quam velit. Culpa qui sapiente aliquam optio distinctio iure debitis reprehenderit.,1.2,1.4,1.6,1.7,1.8,1.9,14
14,Sat Mar 28 2020 03:58:51 GMT-0700 (Pacific Daylight Time),Maiores iusto voluptas sunt. Natus sint et consequuntur id. Voluptatem similique quo maxime officia rerum ut sint qui.,2.1,2.2,2.3,2.5,2.7,2.8,14
14,Tue Apr 21 2020 01:04:31 GMT-0700 (Pacific Daylight Time),Dolorem molestiae amet et. Fugiat est molestiae rem tenetur eos sunt. Facilis veritatis necessitatibus voluptatem voluptatem dolorem saepe temporibus voluptatibus.,3.1,3.3,3.4,3.5,3.7,3.9,14
14,Sun Mar 22 2020 13:42:04 GMT-0700 (Pacific Daylight Time),Ratione consequatur ab molestiae quaerat voluptatem velit. Dolorem velit consequatur natus rerum ratione nobis.,1.2,1.4,1.6,1.7,1.8,1.9,14
14,Sat Feb 01 2020 09:11:26 GMT-0800 (Pacific Standard Time),Voluptatibus incidunt id ducimus laborum vero ea. Consectetur nihil ut provident qui recusandae unde laborum dolorem quaerat.,2.1,2.2,2.3,2.5,2.7,2.8,14
14,Fri Feb 28 2020 10:46:06 GMT-0800 (Pacific Standard Time),Voluptatum sed sit et non. Aspernatur culpa ratione animi quia qui eos nihil animi accusantium.,3.1,3.3,3.4,3.5,3.7,3.9,14
14,Thu May 28 2020 21:34:20 GMT-0700 (Pacific Daylight Time),Iure voluptas architecto officia amet voluptate. Fugit rerum nisi molestiae. Perferendis unde distinctio dolor cum. Optio eum totam. Consequatur eos non occaecati beatae non. Nam ea vel est.,1.2,1.4,1.6,1.7,1.8,1.9,14
14,Fri Jan 17 2020 15:57:42 GMT-0800 (Pacific Standard Time),Dolores laboriosam dignissimos recusandae et minus qui. Aut dolor repudiandae non deleniti temporibus incidunt aut mollitia esse. Et ex est consequatur velit. In itaque autem. Doloribus omnis voluptas dignissimos eum pariatur aliquid iste nostrum.,2.1,2.2,2.3,2.5,2.7,2.8,14
14,Wed Feb 05 2020 04:51:50 GMT-0800 (Pacific Standard Time),Corporis delectus nihil temporibus praesentium sequi ullam cumque. Fuga rem magnam et possimus. Voluptatem repellat aut sunt quia. Sint odio fugiat expedita.,3.1,3.3,3.4,3.5,3.7,3.9,14
14,Sun May 24 2020 00:49:18 GMT-0700 (Pacific Daylight Time),Adipisci quas vel quia mollitia occaecati. Eum illum quia consequatur sit et dolores quasi. Neque a dolor eius ad animi omnis. Magni quaerat consequatur repellendus culpa dolore aut sunt. Possimus quaerat porro voluptas suscipit explicabo aliquid blanditiis.,1.2,1.4,1.6,1.7,1.8,1.9,14
14,Thu Apr 30 2020 11:00:52 GMT-0700 (Pacific Daylight Time),Sint quis ipsam cumque autem facere hic. Est culpa placeat. Voluptatem error magnam.,2.1,2.2,2.3,2.5,2.7,2.8,14
15,Mon Jan 27 2020 02:53:22 GMT-0800 (Pacific Standard Time),Natus placeat odit ipsa atque odit eum cumque. Quia eos quia animi velit. Ea ut corporis suscipit a aut.,3.1,3.3,3.4,3.5,3.7,3.9,15
15,Mon Mar 09 2020 22:00:16 GMT-0700 (Pacific Daylight Time),Et officiis quod adipisci commodi repellendus iste. Distinctio omnis quia tempore nostrum ullam deleniti accusantium sed. Quidem excepturi qui labore omnis. Harum dolores libero quis sed qui laborum voluptatem soluta. Perspiciatis sit rerum consequatur id aut odio et. Non quis ut voluptates rerum.,1.2,1.4,1.6,1.7,1.8,1.9,15
15,Mon Jan 20 2020 00:34:27 GMT-0800 (Pacific Standard Time),Impedit laboriosam consequatur et commodi est dolores atque totam qui. Quis ullam sit. Ipsum iste reiciendis laboriosam ab ea animi et ratione. Possimus et cupiditate doloribus sunt ullam est. Fugit debitis minima sit quidem nihil.,2.1,2.2,2.3,2.5,2.7,2.8,15
15,Sat Apr 18 2020 13:10:39 GMT-0700 (Pacific Daylight Time),Iste aliquam provident et quas aspernatur omnis repellat esse. Suscipit consequatur doloribus asperiores. Quia earum impedit veniam facere necessitatibus similique et molestiae. Accusamus perferendis ut labore praesentium qui officiis.,3.1,3.3,3.4,3.5,3.7,3.9,15
15,Sat Feb 15 2020 23:27:09 GMT-0800 (Pacific Standard Time),Laudantium quam aperiam id quibusdam consequatur blanditiis. Velit pariatur quam excepturi deserunt illum ut.,1.2,1.4,1.6,1.7,1.8,1.9,15
15,Wed May 27 2020 16:31:39 GMT-0700 (Pacific Daylight Time),Excepturi pariatur maiores accusamus sunt qui numquam aspernatur natus. Sit molestiae excepturi dolorum deleniti cum veritatis. Soluta occaecati ipsum doloribus ipsa atque. Et doloremque consectetur consequatur deserunt. Ut et nulla ut est corporis omnis repellendus.,2.1,2.2,2.3,2.5,2.7,2.8,15
15,Thu Feb 20 2020 12:47:33 GMT-0800 (Pacific Standard Time),Eaque ipsum magnam vel. Modi deserunt placeat quas. Placeat ad earum odit. Harum incidunt et dolorem eos harum.,3.1,3.3,3.4,3.5,3.7,3.9,15
15,Tue May 26 2020 19:31:48 GMT-0700 (Pacific Daylight Time),Illum commodi ut eum voluptatem eos animi et. Magni ratione tempore aut deserunt pariatur. Sit ad illum accusamus eveniet nam sit illum corporis consequuntur. Perferendis iure maiores nam. Officiis est quo voluptatibus quia temporibus corrupti dolore aspernatur. Recusandae et veniam dicta.,1.2,1.4,1.6,1.7,1.8,1.9,15
15,Wed Apr 22 2020 11:49:18 GMT-0700 (Pacific Daylight Time),Animi autem tempora est adipisci et aliquam in enim. Eligendi officia quibusdam molestias exercitationem non inventore possimus deserunt. Doloribus consectetur velit. Nostrum aperiam pariatur voluptatibus aut quo tempore unde modi est. Quas ut voluptatem earum eligendi dicta.,2.1,2.2,2.3,2.5,2.7,2.8,15
15,Tue May 19 2020 03:35:23 GMT-0700 (Pacific Daylight Time),Id ut ullam quia. Odit iste voluptatem velit quidem non magnam. Et aspernatur sed reiciendis nihil. Beatae veniam odio tenetur accusamus sed sunt voluptatibus. Voluptatem quo mollitia esse rerum impedit. Aliquam minus in quo rerum.,3.1,3.3,3.4,3.5,3.7,3.9,15
15,Wed Jan 01 2020 02:54:29 GMT-0800 (Pacific Standard Time),Doloribus non ut et a iste veniam. Cupiditate quis qui possimus pariatur eum voluptatem dolorem. Est nisi fugit ea atque minima voluptas. Qui voluptas velit id.,1.2,1.4,1.6,1.7,1.8,1.9,15
15,Tue Feb 11 2020 23:39:21 GMT-0800 (Pacific Standard Time),Corrupti libero et. Vel autem tempora. Aspernatur est vel aperiam quia. Molestias fuga aut eius quia aperiam aut dolores. Dolorum qui et odio magnam et. Saepe odit est cum.,2.1,2.2,2.3,2.5,2.7,2.8,15
15,Thu May 21 2020 18:17:48 GMT-0700 (Pacific Daylight Time),Mollitia quaerat molestias. Rerum incidunt voluptatem et. Libero commodi deleniti praesentium aut placeat earum veritatis dolores. Ut eum libero magni autem voluptas hic.,3.1,3.3,3.4,3.5,3.7,3.9,15
15,Tue May 19 2020 13:59:24 GMT-0700 (Pacific Daylight Time),Et dolores est aut unde aliquam iure rerum debitis. Nobis quisquam ut accusamus natus. Architecto modi rerum omnis atque aut labore voluptatibus omnis iusto. Qui iusto velit et.,1.2,1.4,1.6,1.7,1.8,1.9,15
15,Sat Jan 18 2020 17:15:30 GMT-0800 (Pacific Standard Time),Non eum est voluptates. Est voluptatem quos. Esse impedit delectus doloribus aut incidunt delectus hic labore. Quas voluptatem amet vero qui voluptatum. Nemo adipisci quidem sequi et vel laborum consectetur. Qui aspernatur quia.,2.1,2.2,2.3,2.5,2.7,2.8,15
15,Wed Apr 15 2020 10:27:10 GMT-0700 (Pacific Daylight Time),Vel et iusto. Quae id eos asperiores doloribus distinctio voluptas et molestias consequatur.,3.1,3.3,3.4,3.5,3.7,3.9,15
16,Wed Feb 19 2020 15:25:39 GMT-0800 (Pacific Standard Time),Aliquid facere et. Enim ea blanditiis aut est impedit. Et nesciunt a eius expedita sed veritatis. Necessitatibus nisi et sunt consequatur aperiam optio voluptatem saepe.,1.2,1.4,1.6,1.7,1.8,1.9,16
16,Tue Feb 11 2020 15:31:52 GMT-0800 (Pacific Standard Time),Nam ipsam nulla eos. Voluptates veniam nisi quae et.,2.1,2.2,2.3,2.5,2.7,2.8,16
16,Wed Jan 08 2020 12:56:49 GMT-0800 (Pacific Standard Time),Molestias quia reprehenderit est quia ipsa non sit quod magnam. Dolores minus placeat odio accusamus nostrum. Soluta ut consequatur. A hic vitae omnis. Omnis a mollitia inventore itaque nulla unde et quo nam. Ut quidem laborum excepturi sint nobis magni consequatur unde.,3.1,3.3,3.4,3.5,3.7,3.9,16
16,Mon Apr 06 2020 12:54:31 GMT-0700 (Pacific Daylight Time),Asperiores voluptatem omnis repudiandae in non. Voluptatem quo similique consequatur rerum eos nobis itaque. Labore dolores et reprehenderit ex ut qui pariatur dolorem nostrum.,1.2,1.4,1.6,1.7,1.8,1.9,16
16,Sat May 16 2020 22:38:48 GMT-0700 (Pacific Daylight Time),Voluptas consequatur et reprehenderit suscipit eos ut. Quas porro non. Aut dolorem est saepe provident pariatur. Sint quisquam assumenda aut aut.,2.1,2.2,2.3,2.5,2.7,2.8,16
16,Thu Mar 26 2020 09:38:10 GMT-0700 (Pacific Daylight Time),Accusantium doloremque quo et natus qui officiis. Vero maiores vel id. Est consequatur et. Corporis et est id perferendis eos sint dolores. Aut et eius. Quisquam eveniet illum.,3.1,3.3,3.4,3.5,3.7,3.9,16
16,Sun Mar 15 2020 06:07:04 GMT-0700 (Pacific Daylight Time),Omnis et deleniti quibusdam dignissimos consequatur reprehenderit earum aliquid ex. Nihil doloribus ad omnis magni accusantium sunt. Vero eos et sequi. Nesciunt architecto corrupti autem est omnis quibusdam est. Incidunt eum fuga perferendis.,1.2,1.4,1.6,1.7,1.8,1.9,16
16,Sat Jan 18 2020 14:53:48 GMT-0800 (Pacific Standard Time),Voluptate non reprehenderit nisi quia. Ad iste doloribus similique mollitia.,2.1,2.2,2.3,2.5,2.7,2.8,16
16,Tue Apr 28 2020 02:55:52 GMT-0700 (Pacific Daylight Time),Animi illo dolore quo nihil. Saepe est nobis tempore. Consequatur sit nostrum. Voluptatem iste omnis pariatur excepturi cupiditate quos quo porro. Adipisci quis soluta. Voluptatem repellendus animi exercitationem ea distinctio aliquid corporis.,3.1,3.3,3.4,3.5,3.7,3.9,16
16,Mon Mar 23 2020 05:35:06 GMT-0700 (Pacific Daylight Time),Aut enim aut ut nostrum odio voluptatibus incidunt molestias. Error quia est autem qui voluptatem. Maiores corporis pariatur tempora autem.,1.2,1.4,1.6,1.7,1.8,1.9,16
16,Sat May 23 2020 17:28:05 GMT-0700 (Pacific Daylight Time),Alias et non eveniet. Et quis ducimus earum aspernatur.,2.1,2.2,2.3,2.5,2.7,2.8,16
16,Mon Jan 27 2020 10:32:09 GMT-0800 (Pacific Standard Time),Excepturi consequatur ad ea dolor voluptas. Eligendi provident sint maxime. Est maiores molestiae voluptas reiciendis necessitatibus. Placeat soluta beatae consequuntur illo nesciunt omnis.,3.1,3.3,3.4,3.5,3.7,3.9,16
16,Sun Mar 15 2020 19:54:15 GMT-0700 (Pacific Daylight Time),Ex aut rem et sed iure non autem neque et. Esse eaque in. Quia quis rem amet. Voluptatibus nulla exercitationem vitae aut sed. Nam praesentium in qui maxime iure voluptas qui commodi.,1.2,1.4,1.6,1.7,1.8,1.9,16
16,Sun May 24 2020 19:03:37 GMT-0700 (Pacific Daylight Time),Laudantium est explicabo iure dolore quae facilis. Qui vel quia. Aut sequi officiis aut quisquam modi.,2.1,2.2,2.3,2.5,2.7,2.8,16
16,Fri Feb 28 2020 19:55:12 GMT-0800 (Pacific Standard Time),Fuga doloremque ex aliquid mollitia magnam. Nam voluptatum provident possimus et eos exercitationem. Dolor aut et sunt dolor nihil.,3.1,3.3,3.4,3.5,3.7,3.9,16
16,Fri May 22 2020 17:32:01 GMT-0700 (Pacific Daylight Time),Illum eos velit. Sed at magnam voluptate quis atque. Et et et. Eum laborum rerum illum alias id. Eligendi dignissimos quia ad fugit non. Alias harum commodi libero iusto.,1.2,1.4,1.6,1.7,1.8,1.9,16
16,Fri Feb 07 2020 02:33:32 GMT-0800 (Pacific Standard Time),Beatae animi eius totam accusantium qui qui odit sed aut. Libero nesciunt dolores voluptates est expedita nesciunt possimus saepe. Consequatur ipsum consequatur maxime ea voluptate in earum nisi. Impedit dolorem dignissimos magni odio ex enim. Voluptate aspernatur quibusdam ipsam beatae vel enim dolor sit.,2.1,2.2,2.3,2.5,2.7,2.8,16
17,Thu Jan 02 2020 23:57:35 GMT-0800 (Pacific Standard Time),Earum voluptates aliquid et consectetur omnis ab. Quaerat aut voluptas voluptates. Nam ipsum non et. Recusandae similique iure voluptatum quis consequatur. Error minus est voluptatem.,3.1,3.3,3.4,3.5,3.7,3.9,17
17,Tue Mar 10 2020 16:48:13 GMT-0700 (Pacific Daylight Time),Quam dolor debitis. Facere quaerat optio. Error occaecati ullam sequi fuga.,1.2,1.4,1.6,1.7,1.8,1.9,17
17,Mon May 25 2020 08:18:24 GMT-0700 (Pacific Daylight Time),Occaecati est repudiandae quibusdam. Exercitationem voluptatum odio totam. Ipsam assumenda quod. Occaecati optio cupiditate aut quas ut aut ut molestiae.,2.1,2.2,2.3,2.5,2.7,2.8,17
17,Tue Jan 21 2020 02:28:53 GMT-0800 (Pacific Standard Time),Et qui consequatur ut suscipit itaque esse. Ipsam aut expedita optio dolorum. Alias minus ducimus dolores et. Molestiae est ex rerum cumque veritatis iure et asperiores.,3.1,3.3,3.4,3.5,3.7,3.9,17
17,Tue Mar 10 2020 03:25:37 GMT-0700 (Pacific Daylight Time),Et error sequi ad laborum similique aut sit eos ad. Dolores illo est voluptatem et deleniti consequatur.,1.2,1.4,1.6,1.7,1.8,1.9,17
17,Thu Mar 12 2020 13:16:31 GMT-0700 (Pacific Daylight Time),Voluptatibus nesciunt eligendi iusto quis ut rem est ut laboriosam. Vitae eos blanditiis qui quis necessitatibus est voluptatum modi. Quia rerum id. Eum est molestias accusantium eveniet id sapiente sit cum rerum. Explicabo aut ratione consequuntur mollitia delectus omnis impedit sit quam.,2.1,2.2,2.3,2.5,2.7,2.8,17
17,Thu Mar 19 2020 00:02:03 GMT-0700 (Pacific Daylight Time),Enim saepe placeat nobis. Esse unde nobis est excepturi aspernatur excepturi quis explicabo corrupti. Qui neque fugit sed necessitatibus quia omnis voluptatem quam. Animi eum quae aut reiciendis aperiam. Facilis earum illo natus fuga repellendus neque.,3.1,3.3,3.4,3.5,3.7,3.9,17
17,Tue May 26 2020 14:46:37 GMT-0700 (Pacific Daylight Time),Quia perspiciatis praesentium et dicta ut unde veritatis dicta amet. Architecto quos dolorem labore repellat cumque nisi. Similique aut aliquam excepturi magnam dolores optio debitis molestias est. Quod optio et explicabo nostrum tempore. Provident sint eos ea perspiciatis consequatur inventore. Quibusdam id libero distinctio quas non nulla impedit sint.,1.2,1.4,1.6,1.7,1.8,1.9,17
17,Wed Apr 01 2020 02:39:06 GMT-0700 (Pacific Daylight Time),Non consequatur numquam dicta recusandae voluptatem saepe. Consequatur eos asperiores saepe odit. Quibusdam quisquam id saepe.,2.1,2.2,2.3,2.5,2.7,2.8,17
17,Thu May 28 2020 08:17:25 GMT-0700 (Pacific Daylight Time),Consequatur omnis et est minima est. Corrupti delectus magnam ut possimus ipsum sit. Ea doloremque sed nostrum omnis.,3.1,3.3,3.4,3.5,3.7,3.9,17
17,Sun May 17 2020 05:40:21 GMT-0700 (Pacific Daylight Time),Mollitia dolorum placeat dolores labore fuga. Exercitationem omnis alias omnis corporis beatae et sunt voluptatem. Sapiente occaecati temporibus repudiandae ea est nihil labore. Perspiciatis sunt quae dolor quia magnam alias ducimus. Eligendi aut nostrum assumenda quod quos molestias.,1.2,1.4,1.6,1.7,1.8,1.9,17
17,Sun Apr 12 2020 12:01:35 GMT-0700 (Pacific Daylight Time),Architecto adipisci quam animi occaecati. Quisquam iusto voluptas quia et aperiam distinctio. Non alias nihil ea. Architecto omnis maiores nihil nam aspernatur. Temporibus soluta quo voluptas voluptatibus praesentium placeat perspiciatis.,2.1,2.2,2.3,2.5,2.7,2.8,17
17,Sun Apr 05 2020 08:38:43 GMT-0700 (Pacific Daylight Time),Expedita et rerum aut dolorum veritatis culpa. Recusandae aut repellendus dignissimos rerum. Voluptas dolore in dolor corrupti dicta tenetur dignissimos. Ut illum et facere quam. Repellendus id inventore vitae alias. Velit repudiandae ex ipsam corrupti illum dolorum consequatur.,3.1,3.3,3.4,3.5,3.7,3.9,17
17,Thu Jan 30 2020 13:11:52 GMT-0800 (Pacific Standard Time),Cumque quo id. Reprehenderit nostrum libero voluptatum soluta. Tempora sint non veritatis consectetur. Nihil sunt quas possimus. Quae repellendus molestiae. Cum quia placeat consequatur ea omnis nisi natus numquam facilis.,1.2,1.4,1.6,1.7,1.8,1.9,17
17,Sat Apr 25 2020 05:06:23 GMT-0700 (Pacific Daylight Time),Commodi cumque quos pariatur neque nihil odio sunt voluptas delectus. Nihil velit quibusdam dolor soluta fugiat. Vero soluta architecto dolorem beatae impedit occaecati ut et.,2.1,2.2,2.3,2.5,2.7,2.8,17
